STATION,LAT,LON,ELEV(M),X,Y,Z,TEMP
725460,41.534,-93.653,291.7,-304659.34034,-4771978.06326,4207193.11809,-11.1
725461,42.111,-92.916,296.9,-241079.606437,-4732824.41802,4254957.35239,-17.4
725462,41.633,-91.543,198.1,-128559.094798,-4772594.14373,4215355.79253,-12.2
725464,41.674,-93.022,290.5,-251543.637122,-4764732.50074,4218819.77964,-14.2
725465,41.108,-92.447,256.6,-205488.15036,-4808518.41826,4171636.42619,-2.8
725466,41.691,-93.566,277.4,-296692.09719,-4760866.46286,4220221.27282,-12.6
725467,40.751,-95.413,296.0,-456474.789485,-4817332.37094,4141707.97125,-10.5
725468,42.046,-94.789,367.0,-396047.664532,-4727289.90024,4249645.27102,-15.8
725469,41.019,-93.359,320.0,-282381.249652,-4811168.12824,4164225.44824,-11.9
725470,42.398,-90.704,321.9,-57963.5292312,-4717185.31,4278571.34929,-11.5
725472,41.991,-93.619,291.1,-299693.448603,-4738416.18583,4245055.64227,-14.2
725473,41.833,-90.333,213.4,-27662.0911635,-4759469.16096,4231943.52786,-13.2
725474,41.007,-94.363,394.4,-366710.994196,-4806409.56356,4163268.65007,-13.7
725475,42.224,-91.166,258.8,-96261.7013044,-4729526.41785,4264235.28049,-12.3
725476,43.275,-91.739,352.7,-141151.841972,-4649178.43054,4350037.20863,-11.6
725477,41.986,-95.381,388.9,-445289.536396,-4727403.08784,4244708.25517,-14.7
725478,42.436,-93.869,341.7,-318127.237967,-4703963.52954,4281701.11103,-16.6
725479,40.722,-95.026,302.4,-424110.8664,-4822404.11509,4139271.86362,-10.6
725480,42.554,-92.401,264.6,-197140.37493,-4701665.52988,4291314.33051,-13.5
725483,40.659,-91.327,220.7,-112214.65798,-4844217.52716,4133913.70063,-10.2
725484,42.778,-96.194,364.5,-505921.397914,-4661632.2258,4309680.04996,-17.1
725485,43.154,-93.327,373.4,-270472.060471,-4652685.96115,4340253.82861,-14.3
725486,42.049,-93.848,353.6,-318343.222764,-4732923.96478,4249883.75815,-14.0
725487,41.367,-91.15,166.7,-96212.8395582,-4792912.48769,4193208.03818,-11.1
725488,42.681,-91.974,328.0,-161768.348658,-4693503.58032,4301739.55642,-13.8
725489,42.99,-96.063,431.0,-493574.059036,-4646886.92368,4326983.09923,-18.3
725490,42.55,-94.183,352.4,-343278.203786,-4693625.48735,4291046.36387,-16.7
725493,41.299,-93.114,282.2,-260692.544481,-4791866.64264,4187613.36567,-13.4
725494,41.01,-95.26,318.2,-441884.909254,-4799804.74544,4163470.07221,-11.3
725495,43.208,-95.833,432.5,-473234.604901,-4632368.82102,4344669.13671,-20.4
725496,42.597,-95.241,453.5,-429569.421804,-4683043.34109,4294959.77854,-18.6
725497,41.259,-95.76,381.9,-481932.787322,-4777713.46946,4184340.49695,-10.6
725498,41.7,-94.917,392.3,-408807.945939,-4751970.84016,4221044.13683,-13.0
725499,40.631,-93.901,346.0,-329797.88759,-4836406.00795,4131635.98671,-11.6
725500,41.31,-95.899,299.3,-493131.644548,-4772750.97054,4188542.41898,-10.3
725510,40.851,-96.748,362.7,-567738.518565,-4798233.45673,4150158.29756,-7.3
725512,40.894,-97.626,507.2,-640796.860757,-4785981.34865,4153863.96276,-9.2
725513,40.893,-97.997,548.3,-671787.698129,-4781834.5416,4153806.91495,-9.7
725514,38.142,-76.429,6.4,1178580.74972,-4882480.3608,3917856.26516,18.7
725515,40.301,-96.754,403.6,-572917.030106,-4837658.06413,4103793.03657,-9.1
725520,40.961,-98.314,560.8,-697519.682844,-4773158.47671,4159521.15022,-8.5
725524,41.623,-98.948,629.1,-742753.899801,-4717268.46276,4214811.85878,-8.8
725525,40.601,-98.426,597.7,-710679.492799,-4797646.29588,4129270.82546,-7.1
725526,40.733,-99.0,649.2,-757218.424151,-4780888.97242,4140423.912,-4.2
725527,41.764,-96.178,313.3,-512769.149849,-4737060.3933,4226296.57364,-14.6
725533,40.08,-95.592,298.7,-476230.125277,-4863963.41379,4084978.54795,-7.7
725540,41.117,-95.917,319.1,-496088.462749,-4786658.34688,4172430.6033,-8.6
725541,40.606,-95.864,351.4,-495456.215956,-4824072.91215,4129532.10888,-9.2
725555,41.433,-99.633,771.1,-801455.963166,-4721951.05311,4199106.50555,-4.5
725556,42.577,-100.001,787.6,-817000.648036,-4632968.07952,4293549.98396,-7.6
725560,41.986,-97.435,472.7,-614448.167076,-4708467.66151,4244764.31309,-14.4
725564,41.449,-96.52,366.7,-543678.022382,-4757036.79179,4200171.07853,-12.3
725565,41.433,-97.35,441.1,-612687.713683,-4749883.92432,4198888.1301,-7.1
725566,42.47,-98.688,619.1,-711820.40984,-4658292.06568,4284675.19672,-10.9
725570,42.391,-96.379,333.8,-524200.202722,-4688863.51487,4278005.09449,-16.3
725610,41.099,-102.986,1309.4,-1081848.56329,-4691230.39784,4171575.31776,2.5
725620,41.121,-100.669,846.7,-890943.818976,-4729210.77258,4173112.25168,2.7
725621,41.119,-101.768,990.6,-981538.057693,-4711501.67096,4173039.53683,5.7
725624,40.789,-99.771,733.0,-820803.531342,-4766327.68656,4145189.47251,-0.4
725625,40.206,-100.591,771.1,-896664.851454,-4795452.15979,4095979.02723,5.6
725626,40.51,-101.62,996.1,-978270.238314,-4757329.59437,4121851.26157,6.3
725628,40.45,-99.339,702.3,-788816.983694,-4796543.70047,4116592.04016,-1.5
725635,42.057,-102.802,1197.6,-1051109.87036,-4625729.97692,4251108.96886,2.1
725636,42.837,-103.098,1004.0,-1061706.67286,-4563134.15273,4314923.59689,1.6
725637,42.806,-102.175,1085.7,-988569.175879,-4581991.86589,4312452.79859,0.8
725640,41.158,-104.807,1863.2,-1229380.78843,-4650718.80751,4176876.26056,16.1
725645,41.317,-105.683,2214.7,-1297263.53546,-4620424.07586,4190390.96725,22.6
725650,39.833,-104.658,1650.2,-1241425.43213,-4746204.03455,4064820.8703,11.6
725660,41.871,-103.593,1202.4,-1118116.56518,-4624211.78282,4235747.60483,4.2
725665,41.189,-103.671,1491.7,-1136333.75791,-4671703.38193,4179223.81379,7.0
725670,42.878,-100.55,789.4,-857200.678361,-4602621.58975,4318116.90468,-10.5
725686,42.796,-105.38,1504.5,-1243477.58044,-4520579.76066,4311922.10915,0.6
725690,42.898,-106.474,1620.9,-1327399.6666,-4488705.02097,4320310.99337,-5.8
725700,40.493,-107.524,1886.7,-1463002.63876,-4633283.35919,4120993.9261,12.6
725705,40.443,-109.513,1606.3,-1624064.18159,-4582910.89299,4116586.85512,26.6
725710,40.481,-107.218,2011.7,-1438521.19987,-4641948.18056,4120061.31643,17.4
725717,39.528,-107.72,1683.1,-1499769.36609,-4693741.10313,4038773.01009,26.7
725720,40.778,-111.969,1287.8,-1809808.78894,-4486421.1369,4144626.78757,31.2
725724,40.219,-111.723,1370.7,-1805476.48639,-4531666.0328,4097468.66794,27.8
725744,41.595,-109.053,2055.0,-1559911.71111,-4516735.54172,4213433.02057,22.3
725750,41.196,-112.011,1362.5,-1801704.88884,-4456912.33455,4179723.85198,28.3
725755,41.117,-111.967,1459.7,-1800469.44319,-4463718.48918,4173180.6605,28.1
725760,42.815,-108.726,1704.4,-1504790.34155,-4439077.44646,4313606.87251,8.5
725763,42.061,-104.158,1279.9,-1160223.02731,-4599331.23304,4251494.03671,-0.9
725775,41.273,-111.031,2183.3,-1723411.13427,-4482389.16654,4186697.55053,25.7
725776,43.6,-110.733,1956.5,-1638252.37907,-4327968.73252,4377363.48773,6.9
725780,42.92,-112.571,1357.0,-1795932.59659,-4320613.55156,4321921.81387,22.2
725784,46.144,-115.596,451.1,-1912610.21968,-3992640.76969,4576677.03779,30.3
725785,43.516,-112.067,1441.4,-1740842.51885,-4294271.85124,4370243.5365,16.1
725805,40.068,-118.569,1189.3,-2337887.42045,-4293514.48883,4084532.1804,34.1
725810,40.721,-114.036,1291.4,-1972132.40665,-4422002.33302,4139832.89719,26.6
725825,40.829,-115.789,1533.1,-2103153.4099,-4352714.21161,4149075.09075,31.9
725830,40.902,-117.808,1309.4,-2252643.93023,-4271073.77593,4155060.80277,34.1
725835,40.612,-116.892,1373.1,-2193609.86363,-4325337.94509,4130703.01306,33.7
725837,40.376,-120.573,1264.6,-2475392.63489,-4190165.67297,4110699.14174,39.0
725845,39.277,-120.71,1608.1,-2525459.32265,-4251667.71634,4017186.997,52.8
725846,39.32,-120.139,1798.3,-2481518.56044,-4274136.21069,4021002.77463,38.1
725847,38.898,-119.995,1924.5,-2485595.9209,-4306046.18991,3984719.15035,37.7
725850,37.654,-122.115,13.1,-2687868.07822,-4282337.97193,3875118.27715,51.3
725864,44.889,-116.102,1528.0,-1991917.0154,-4065649.28829,4479695.80858,13.9
725865,43.5,-114.3,1617.3,-1907395.99811,-4224413.86593,4369075.04088,23.2
725866,42.482,-114.487,1265.2,-1953036.83834,-4288126.2723,4286094.80228,23.9
725867,42.542,-113.766,1266.1,-1897107.45557,-4308240.66535,4291009.39315,24.5
725895,42.147,-121.724,1244.8,-2490837.09548,-4029232.87386,4258559.1674,32.2
725905,39.126,-123.201,183.2,-2713058.95576,-4145830.73161,4003293.73595,46.2
725910,40.152,-122.254,107.6,-2605353.78443,-4128597.12876,4090969.45371,52.1
725920,40.518,-122.299,151.5,-2594557.36853,-4104342.51359,4121978.01211,51.4
725930,36.664,-121.608,22.6,-2684655.65206,-4362480.52627,3787561.96232,53.8
725940,40.81,-124.16,6.1,-2714550.51002,-4000344.32489,4146479.97257,52.5
725945,40.978,-124.109,61.0,-2704162.75483,-3992680.60504,4160619.00259,52.1
725946,41.78,-124.237,17.4,-2679930.87445,-3937925.99333,4227424.85432,52.2
725955,41.781,-122.468,808.0,-2557366.74753,-4019213.55788,4228034.44413,37.9
725957,41.333,-122.333,1077.5,-2565653.48823,-4053291.92837,4190974.84266,38.9
725958,41.491,-120.564,1333.5,-2433499.91218,-4120730.62785,4204307.0185,35.0
725970,42.381,-122.872,395.3,-2561232.42223,-3963308.09341,4277226.04102,38.0
725975,42.6,-123.364,1168.0,-2586445.84168,-3927919.01971,4295688.73766,48.4
725976,42.167,-120.4,1441.1,-2396391.19584,-4084549.90502,4260338.10109,31.5
725985,42.074,-124.29,139.9,-2671330.84077,-3917493.11481,4251802.28946,49.5
726050,43.205,-71.503,104.6,1477287.65999,-4415915.79987,4344201.70408,-0.4
726055,43.083,-70.817,30.5,1533079.84443,-4406615.04862,4334261.67525,1.6
726056,43.278,-70.922,98.5,1520172.43028,-4395453.63765,4350105.6144,-0.3
726060,43.642,-70.304,13.7,1558096.98304,-4352553.54999,4379401.80046,-2.8
726064,43.394,-70.708,74.4,1533650.96613,-4381380.73535,4359462.82947,-3.3
726070,44.798,-68.819,45.1,1638011.76937,-4227203.68213,4471478.94984,-2.8
726073,44.533,-69.667,94.5,1582475.78955,-4270427.36078,4450569.23984,-4.1
726077,44.45,-68.367,26.8,1681318.1703,-4239389.5226,4443942.38503,-2.1
726079,44.067,-69.1,14.3,1637538.74478,-4288290.0761,4413453.70441,-3.8
726083,47.286,-68.313,301.1,1601784.57035,-4027766.77149,4663612.48058,-3.7
726114,44.534,-72.614,223.1,1360835.13253,-4346151.4383,4450738.6451,-8.3
726115,43.344,-72.518,176.2,1395667.13852,-4431344.43335,4355494.47139,-5.6
726116,43.626,-72.305,182.3,1405578.98207,-4405588.33965,4378231.50368,-9.9
726130,44.267,-71.3,1911.4,1467184.85749,-4334610.93959,4430718.81073,-21.6
726140,44.42,-72.019,212.4,1408632.04619,-4340220.40123,4441691.92213,-13.1
726145,44.204,-72.562,343.2,1372489.32383,-4369461.16114,4424608.32415,-7.6
726155,43.567,-71.433,166.1,1473899.07516,-4387961.06172,4373472.86603,-2.0
726160,44.576,-71.179,353.0,1468221.82542,-4307697.29257,4454155.65147,-8.9
726163,42.805,-72.004,317.0,1448030.69753,-4457639.11174,4311848.94691,0.6
726164,44.368,-71.545,327.4,1445795.19608,-4332331.20325,4437643.38431,-15.8
726165,42.9,-72.267,146.6,1425329.69412,-4457283.10033,4319470.20819,-5.0
726166,42.891,-73.247,251.8,1349104.92639,-4481734.56258,4318809.32926,-5.7
726170,44.468,-73.15,100.6,1321582.88708,-4363528.04128,4445421.72209,-4.7
726183,43.991,-70.948,135.6,1500342.21798,-4344497.38734,4407466.39169,-11.6
726184,44.05,-70.283,87.8,1549115.60394,-4322470.5682,4412147.36457,-3.4
726185,44.316,-69.797,107.0,1578614.53396,-4289855.51682,4433356.75229,-3.3
726190,45.462,-69.595,427.0,1562470.56777,-4200234.79878,4523812.37103,-10.8
726196,45.648,-68.693,123.8,1622957.83907,-4161169.38576,4538071.93523,-5.5
726223,44.936,-74.846,65.2,1182289.03141,-4365395.43325,4482362.43107,-10.3
726225,44.65,-73.467,71.3,1293376.6187,-4357149.29859,4459811.82075,-2.6
726227,43.989,-76.026,96.9,1109944.66106,-4460366.58311,4407279.62877,-14.5
726228,44.385,-74.207,506.9,1242699.7858,-4393656.72615,4439119.21426,-16.7
726284,46.35,-87.4,372.2,200073.882745,-4405969.02647,4592456.30749,0.0
726350,42.883,-85.524,244.8,365311.28298,-4666710.90422,4318153.37407,9.4
726355,42.126,-86.428,196.0,295176.14749,-4728564.07665,4256125.60031,12.7
726357,42.235,-85.552,264.6,366807.671867,-4715443.78346,4265143.9491,9.1
726358,41.703,-86.282,200.3,309259.917414,-4759120.42864,4221165.19632,9.4
726358,41.703,-86.282,200.3,309259.917414,-4759120.42864,4221165.19632,7.3
726360,43.171,-86.237,190.5,305775.582378,-4649070.7279,4341506.3714,11.6
726364,43.963,-86.408,195.1,288099.621514,-4589437.90637,4405268.8214,9.5
726370,42.967,-83.749,234.7,508992.865005,-4646831.24841,4324979.82645,3.5
726375,42.665,-83.418,297.5,538448.149688,-4666511.04453,4300412.02715,5.2
726379,43.533,-84.08,201.2,477693.147875,-4606813.2132,4370759.12628,7.9
726380,44.359,-84.674,350.8,424006.067765,-4548205.93819,4436944.73649,6.2
726384,44.283,-85.417,397.8,365466.031832,-4559237.12663,4430935.35174,5.9
726385,44.267,-86.25,189.3,299216.266475,-4565158.04358,4429516.77983,10.1
726387,44.741,-85.583,188.4,349495.798407,-4524552.71282,4467082.81051,10.5
726390,45.072,-83.564,208.5,505773.617734,-4483640.10131,4493150.41152,2.7
726391,38.783,-106.217,2995.3,-1391014.37133,-4782605.82275,3975443.15612,35.9
726392,39.433,-107.383,3232.1,-1474497.60733,-4710024.48282,4031613.87164,19.6
726394,46.311,-85.457,281.3,349587.739636,-4399715.77439,4589396.99058,4.0
726395,44.45,-83.4,192.9,524198.289734,-4530513.43768,4444058.70263,4.7
726396,39.05,-105.516,3438.1,-1327506.38036,-4781647.76206,3998795.27546,23.8
726400,42.955,-87.904,204.2,171001.860186,-4672382.58742,4323983.41808,-1.3
726404,45.928,-89.731,496.8,20866.1843926,-4444369.94794,4560041.6165,-6.2
726405,43.109,-88.031,223.7,160244.13632,-4661096.02466,4336502.89813,-3.6
726409,43.041,-88.237,277.7,143644.681193,-4666838.54192,4331021.36712,-6.3
726410,43.141,-89.345,264.0,53288.0871913,-4661144.25642,4339125.24626,-6.2
726413,43.417,-88.133,269.4,151183.058375,-4637967.39854,4361453.33367,-4.2
726414,42.615,-89.591,330.7,33559.1731103,-4701140.15458,4296348.44668,-6.8
726415,42.617,-89.033,246.3,79337.3797217,-4700377.87181,4296454.80549,-5.1
726416,43.212,-90.181,218.5,-14708.5510679,-4655995.00305,4344846.52428,-7.2
726417,45.101,-90.303,448.1,-23850.14272,-4509900.26305,4495595.67772,-12.7
726418,45.308,-92.69,275.2,-210890.170459,-4488564.07619,4511682.79717,-10.2
726419,46.549,-90.919,251.8,-70481.1796104,-4393827.87227,4607610.91605,-7.9
726424,42.761,-87.814,205.4,178900.204554,-4686757.83776,4308185.61911,-2.6
726425,43.769,-87.851,227.4,172996.031344,-4610188.01472,4389750.1577,-4.3
726426,44.55,-89.533,338.3,37110.103875,-4552902.0218,4452086.72659,-11.7
726427,46.689,-92.094,205.4,-160152.512605,-4380122.82978,4618266.88144,-9.6
726430,43.879,-91.253,198.7,-100697.482473,-4603847.53311,4398548.36493,-6.5
726435,44.867,-91.488,269.8,-117586.947472,-4526694.26557,4477075.3339,-11.8
726436,43.933,-90.267,278.0,-21439.9930365,-4600794.83779,4402926.36293,-8.7
726437,43.967,-90.733,252.7,-58824.4377133,-4597828.28998,4405628.71606,-9.4
726438,43.156,-90.678,204.8,-55145.1888246,-4659939.67864,4340300.60794,-6.6
726440,43.904,-92.492,397.5,-200145.168549,-4598812.82239,4400688.08448,-13.1
726444,43.019,-91.124,201.5,-91620.8157618,-4669762.123,4329182.70818,-9.5
726449,45.199,-89.711,401.4,22709.0503049,-4502151.22751,4503244.13515,-9.6
726450,44.479,-88.137,209.4,148195.487984,-4556083.42084,4446370.19449,-5.4
726452,44.359,-89.837,310.6,12995.1357967,-4567879.91819,4436916.63059,-10.4
726455,44.133,-87.667,198.4,186656.749741,-4581539.97231,4418848.31528,-4.4
726456,43.984,-88.557,238.4,115760.716355,-4595424.8732,4406978.16116,-6.3
726457,44.267,-88.517,279.5,118403.033443,-4573485.54949,4429579.7397,-6.3
726458,44.85,-87.417,220.7,204129.958101,-4524916.99417,4475701.49288,-3.2
726463,44.929,-89.628,365.8,29368.6995586,-4523330.34977,4482024.00281,-11.4
726464,43.167,-88.717,249.9,104328.649151,-4658294.72793,4341222.89223,-6.1
726465,44.783,-89.667,389.2,26356.3704945,-4534810.17838,4470538.34462,-11.2
726466,45.228,-96.007,310.9,-470909.901735,-4475148.98941,4505450.48762,-13.2
726467,45.419,-91.773,336.8,-138757.971534,-4482633.01289,4520394.69151,-11.4
726468,45.709,-90.402,456.3,-31305.0667811,-4461738.23787,4543047.00081,-13.2
726480,45.733,-87.083,181.1,226953.19286,-4453967.55506,4544712.38843,0.5
726487,45.117,-87.633,190.5,186202.819444,-4504674.9865,4496668.18614,-2.4
726498,41.053,-91.979,243.5,-166343.347091,-4814038.05729,4167023.46761,-12.1
726499,43.401,-94.747,401.4,-384132.651286,-4625826.37079,4360252.60074,-17.9
726500,43.164,-95.202,407.8,-422492.234316,-4640613.40698,4341087.80658,-17.6
726502,44.614,-88.731,250.6,100721.873566,-4546883.0544,4457090.83581,-6.1
726503,43.522,-89.774,297.5,18272.2948904,-4632389.15776,4369939.3134,-7.7
726504,45.932,-89.269,500.5,56697.9014021,-4443740.34749,4560353.53461,-7.8
726505,42.595,-87.938,226.5,169207.018954,-4699642.16567,4294642.58163,-2.7
726506,43.769,-88.491,246.0,121490.369171,-4611846.17923,4389763.0243,-5.3
726507,42.887,-90.236,356.9,-19279.9177467,-4680727.41119,4318555.27016,-6.8
726508,46.026,-91.444,367.0,-111799.186116,-4435086.73347,4567518.70408,-11.0
726509,43.426,-88.703,285.3,105020.794993,-4638566.28573,4362190.54472,-7.0
726510,43.578,-96.754,435.3,-544311.930312,-4596119.26458,4374543.90575,-17.0
726514,43.733,-103.611,1690.1,-1086572.83572,-4487583.94331,4387871.90656,3.7
726515,44.3,-96.8,502.3,-541416.004482,-4540451.01424,4432360.5634,-17.1
726516,44.051,-101.601,672.4,-923432.616696,-4498214.34865,4412633.69721,-23.3
726517,43.021,-102.518,1015.3,-1012444.62935,-4560062.55261,4329900.38553,2.2
726518,43.391,-99.842,619.4,-793579.932529,-4574343.28159,4359595.02897,-13.6
726519,45.669,-96.991,353.9,-543445.363012,-4431762.26727,4539867.89787,-9.3
726525,42.879,-97.364,357.2,-600023.105718,-4642759.6849,4317904.23011,-14.8
726530,43.767,-99.318,519.1,-747037.613011,-4552917.54042,4389791.45671,-18.6
726539,45.032,-102.019,786.4,-940317.205002,-4416642.34642,4490418.71791,-15.6
726540,44.398,-98.223,390.1,-652903.949301,-4517991.65433,4440069.82622,-20.2
726544,48.016,-92.856,399.6,-212989.196492,-4269353.35578,4718363.59606,-14.1
726545,43.774,-98.038,395.9,-645058.831586,-4567848.16169,4390267.90006,-17.7
726546,44.905,-97.149,532.8,-563189.810457,-4490246.02626,4480253.11388,-16.5
726547,45.644,-95.32,424.6,-414171.505223,-4447752.61403,4537976.20459,-12.6
726548,48.941,-95.348,327.4,-391236.149944,-4179327.37599,4786498.44236,-13.4
726549,47.822,-92.689,404.5,-201295.715467,-4285952.34449,4703910.12005,1.0
726550,45.543,-94.051,307.5,-316128.908645,-4463752.26038,4530037.13135,-10.4
726553,44.969,-95.71,315.2,-449735.04962,-4497820.77545,4485134.47301,-10.2
726554,43.986,-94.558,325.2,-365298.80852,-4582252.98,4407198.34314,-12.7
726555,46.405,-94.131,372.2,-317401.472048,-4394636.13456,4596674.43848,-12.6
726556,44.548,-95.08,311.2,-403169.515919,-4535305.09209,4451909.32361,-11.9
726557,45.868,-95.394,431.6,-418239.366183,-4429461.17745,4555353.27672,-11.5
726558,46.703,-92.504,389.8,-191447.688859,-4377859.48546,4619468.54795,-11.0
726559,44.45,-95.817,359.4,-462249.644411,-4537372.06947,4444175.30034,-12.3
726560,44.381,-100.286,531.0,-815375.02763,-4492959.20833,4438818.38486,-16.2
726561,46.447,-95.212,417.6,-399949.265565,-4384528.46553,4599925.62508,-14.4
726563,44.333,-93.317,323.1,-264417.059302,-4562270.85934,4434859.18224,-11.4
726564,44.589,-92.485,237.7,-197275.555053,-4545661.36603,4455103.67364,-9.3
726565,45.566,-95.968,344.4,-465085.10103,-4448889.52235,4531853.55179,-11.7
726566,43.983,-96.3,529.1,-504467.174239,-4569406.50118,4407100.08385,-19.3
726567,44.319,-94.502,308.2,-358795.850458,-4556899.88728,4433735.83406,-13.7
726568,44.123,-93.261,349.3,-260884.819346,-4578796.5317,4418155.78096,-14.5
726569,44.859,-94.382,323.1,-346033.131742,-4515647.37406,4476482.76066,-11.5
726572,46.283,-96.15,360.6,-473081.769703,-4390473.28173,4587303.79088,-16.0
726574,44.638,-90.188,382.5,-14917.1126821,-4546194.31862,4459081.70119,-11.5
726575,45.062,-93.351,262.4,-263791.032252,-4505185.23644,4492403.62996,-8.8
726577,45.15,-93.217,278.0,-252865.668509,-4498883.34194,4499317.51571,-7.2
726578,45.949,-94.347,342.0,-336736.973517,-4429853.70272,4561553.72494,-10.7
726579,44.832,-93.471,276.5,-274319.963695,-4522657.43384,4474322.42765,-9.3
726580,44.883,-93.229,265.8,-254989.630679,-4519776.73394,4478332.58951,-8.4
726583,45.147,-94.507,347.5,-354106.671267,-4492334.8993,4499131.63485,-10.3
